X,Y,FID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,CONTDATE,CONTHOW,GEODATE,GEOHOW,NAICSCODE,NAICSDESCR,GEOLINKID,LONGITUDE,LATITUDE,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,STA_NO,UID_,EXTRDATE,VISN,PROV,CONT,PAR_STA_NO,POD,OPER_DATE,SH_PAR_STA,CBOC,RRTP,IOC,MOC,VAMC,VCTR,HBOC,VANH,CD115,PRIM_SVC,ULID,CBSA,UA,URH,UNIQUE_ID,STA_FAX,SHAR,PHONE
-13129717.9,4008823.06,35,ANAHEIM VETERANS CLINIC,1801 WEST ROMNEYA DRIVE,SUITE 303,ANAHEIM,CA,92801,1825,ORANGE,6059,ON THE NORTH SIDE OF WEST ROMNEYA DRIVE 06 MILES EAST OF THE WEST CORONET AVENUE AND WEST ROMNEYA DRIVE T-INTERSECTION,9/21/2007 0:00,PHONE,9/21/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,126498052,-117.9462627,33.851079,NAVTEQ,2006Q4,ONENTITY,YES,TGS,600GA,606,3/31/2007 0:00,22,1,L,600,A,9/21/1998 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_CA_0646,CBOC,NW0117945542_0033850837,31100,51445,UA,10315629,(714) 533-0945,NO,(714) 780-5400
-13122984.43,3989926.499,36,SANTA ANA VETERANS HEALTH CLINIC,2740 SOUTH BRISTOL STREET,BRISTOL MEDICAL CENTER SUITE 110,SANTA ANA,CA,92704,6209,ORANGE,6059,ON THE WEST SIDE OF SOUTH BRISTOL STREET 01 MILES NORTH OF THE HEMLOCK WAY AND SOUTH BRISTOL STREET T-INTERSECTION,9/21/2007 0:00,PHONE,9/21/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,128816763,-117.8857749,33.7099868,NAVTEQ,2006Q4,ONENTITY,YES,TGS,600GB,607,3/31/2007 0:00,22,1,L,600,A,12/2/1998 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_CA_0646,CBOC,NW0117885564_0033710686,31100,51445,UA,10315630,(714) 825-0246,NO,(714) 825-3500
-12352156.53,3797856.573,37,TUCSON VETERANS CENTER,3055 NORTH 1ST AVENUE,NOT AVAILABLE,TUCSON,AZ,85719,2512,PIMA,4019,LOCATED ON THE WEST SIDE OF NORTH 1ST AVENUE BETWEEN EAST DELANO STREET AND EAST BLACKLIDGE DRIVE,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,122780845,-110.96131,32.2627978,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,0521V,954,3/31/2007 0:00,18,1,L,678,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_AZ_0402,VCTR,NW0110961161_0032262240,46060,88732,UA,10315177,(520) 670-5862,NO,(520) 882-0333
-10027577.35,3497621.639,38,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,1601 PERDIDO STREET,NOT AVAILABLE,NEW ORLEANS,LA,70112,1262,ORLEANS,22071,"LOCATED ON THE NE SIDE OF PERDIDO STREET, 10 MILES SE OF SOUTH CLAIBORNE AVENUE",9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,18295689,-90.07926,29.95387,NAVTEQ,2006Q4,ONENTITY,YES,TGS,629,418,3/31/2007 0:00,16,1,V,N/A,A,5/15/1952 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_LA_2202,VAMC,NW0090079514_0029953751,35380,62677,UA,10315723,(504) 589-5210,NO,(504) 412-3700
-9496513.285,5211195.208,39,BATTLE CREEK VETERANS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),5500 ARMSTRONG ROAD,NOT AVAILABLE,BATTLE CREEK,MI,49015,1014,KALAMAZOO,26077,NOT AVAILABLE,10/1/2007 0:00,ALT REF,10/1/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,127327158,-85.3086303,42.3343462,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,515,284,3/31/2007 0:00,11,1,V,N/A,A,6/1/1924 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_MI_2606,VAMC,NW0085302781_0042318763,28020,N/A,RA,10315318,(269) 966-5483,NO,(269) 966-5600
-13502660.16,4660686.475,40,SACRAMENTO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),10535 HOSPITAL WAY,NOT AVAILABLE,MATHER,CA,95655,4200,SACRAMENTO,6067,"NW SIDE OF PETER A MCCUEN BOULEVARD, 1 MILES SW OF BLECKELY STREET",9/21/2007 0:00,PHONE,9/21/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,127796820,-121.29646,38.57297,NAVTEQ,2006Q4,ONENTITY,YES,TGS,612A4,569,3/31/2007 0:00,21,1,V,612,A,7/1/1998 0:00,N/A,0,NO,NO,NO,YES,NO,YES,NO,CD115_CA_0607,VAMC,NW0121296842_0038572191,40900,77068,UA,10315656,(916) 843-9001,NO,(916) 366-5366
-12727265.63,4093213.409,41,LAKE HAVASU CITY VETERANS AFFAIRS OUTPATIENT CLINIC,2035 MESQUITE AVENUE,SUITE E,LAKE HAVASU CITY,AZ,86403,5894,MOHAVE,4015,LOCATED ON THE NE SIDE OF MESQUITE AVENUE BETWEEN SMOKETREE AVENUE NORTH AND QUERIO DRIVE,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,85464825,-114.3309724,34.478338,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,649GC,858,3/31/2007 0:00,18,1,L,649,A,9/17/2000 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_AZ_0404,CBOC,NW0114333628_0034478698,29420,46747,RA,10314894,N/A,NO,(928) 680-0090
-12352559.5,3787123.461,42,SOUTHERN ARIZONA VETERANS AFFAIRS HEALTH CARE SYSTEM,3601 SOUTH 6TH AVENUE,NOT AVAILABLE,TUCSON,AZ,85723,1,PIMA,4019,EAST SIDE OF SOUTH 6TH AVENUE 22 MILES NORTH OF EAST AJO WAY,9/21/2007 0:00,PHONE,10/1/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,87659980,-110.96493,32.18123,NAVTEQ,2006Q4,ONENTITY,YES,TGS,678,503,3/31/2007 0:00,18,1,V,N/A,A,10/13/1928 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_AZ_0403,VAMC,NW0110968137_0032181247,46060,88732,UA,10315915,(520) 629-1820,NO,(520) 629-1821
-13148955.84,3998848.183,43,VETERANS AFFAIRS LONG BEACH HEALTHCARE SYSTEM-DEPARTMENT OF DEFENSE (DOD),5901 EAST 7TH STREET,NOT AVAILABLE,LONG BEACH,CA,90822,5201,LOS ANGELES,6037,LOCATED AT THE NE CORNER OF NORTH BELLFLOWER BOULEVARD AND EAST 7TH STREET ACROSS FROM CHANNEL DRIVE,9/24/2007 0:00,PHONE,9/24/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,126537899,-118.11908,33.77663,NAVTEQ,2006Q4,ONENTITY,YES,TGS,600,592,3/31/2007 0:00,22,1,V,N/A,A,6/1/1950 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_CA_0647,VAMC,NW0118117937_0033775487,31100,51445,UA,10314907,N/A,NO,(562) 826-8000
-9052699.14,3322342.917,44,ORLANDO VETERANS AFFAIRS MEDICAL CENTER-DEPARTMENT OF DEFENSE (DOD),5201 RAYMOND STREET,NOT AVAILABLE,ORLANDO,FL,32803,8208,ORANGE,12095,"NORTH SIDE OF RAYMOND STREET, 04 MILES EAST OF MERCY AVENUE",9/26/2007 0:00,PHONE,9/24/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,22394110,-81.32178,28.58036,NAVTEQ,2006Q4,ONENTITY,YES,TGS,675GA,229,3/31/2007 0:00,8,1,V,673,A,11/15/1974 0:00,N/A,1,YES,NO,NO,NO,NO,NO,YES,CD115_FL_1207,CBOC,NW0081323965_0028579076,36740,65863,UA,10315910,(407) 599-1591,NO,(407) 629-1599
-10626280.52,3475286.298,45,HOUSTON VETERANS RESOURCE CENTER,701 NORTH POST OAK ROAD,SUITE 102,HOUSTON,TX,77024,3810,HARRIS,48201,LOCATED ON THE WEST SIDE OF NORTH POST OAK ROAD 007 MILES SOUTH OF MEMORIAL WOODS DRIVE,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,17905001,-95.457502,29.7798766,NAVTEQ,2006Q4,ONENTITY,YES,TGS,0711V,1003,3/31/2007 0:00,16,1,L,580,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_TX_4802,VCTR,NW0095456857_0029779837,26420,40429,UA,10315217,(713) 682-7818,NO,(713) 682-2288
-10618629.3,3465016.159,46,MICHAEL E DEBAKEY VETERAN AFFAIRS MEDICAL CENTER,2002 HOLCOMBE BOULEVARD,NOT AVAILABLE,HOUSTON,TX,77030,4211,HARRIS,48201,LOCATED ON THE NW CORNER OF OLD SPANISH TRAIL AND ALMEDA ROAD,9/26/2007 0:00,PHONE,10/4/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,17867108,-95.38877,29.69977,NAVTEQ,2006Q4,ONENTITY,YES,TGS,580,409,3/31/2007 0:00,16,1,V,N/A,A,4/15/1949 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_TX_4809,VAMC,NW0095390053_0029705764,26420,40429,UA,10315559,(713) 794-7038,NO,(713) 791-1414
-13050253.3,3878798.259,47,VETERANS AFFAIRS SAN DIEGO HEALTH CARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,NOT AVAILABLE,LA JOLLA,CA,92037,1806,SAN DIEGO,6073,"EAST SIDE OF VILLA LA JOLLA DRIVE, 28 MILES NORTH OF LA JOLLA VILLAGE DRIVE",9/24/2007 0:00,PHONE,9/24/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,28421011,-117.23242,32.87556,NAVTEQ,2006Q4,ONENTITY,YES,TGS,664,595,3/31/2007 0:00,22,1,V,N/A,A,2/12/1972 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_CA_0649,VAMC,NW0117230590_0032871659,41740,78661,UA,10315859,(858) 552-7509,NO,(858) 552-8585
-13055650.44,3920542.159,48,VETERANS AFFAIRS VISTA CLINIC,1840 WEST DRIVE,NOT AVAILABLE,VISTA,CA,92083,6115,SAN DIEGO,6073,"SOUTH SIDE OF WEST DRIVE, 03 MILES EAST OF NETTLETON ROAD",9/21/2007 0:00,PHONE,9/21/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,24245951,-117.2809033,33.1899371,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,664GB,608,3/31/2007 0:00,22,1,L,664,A,6/10/1998 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_CA_0649,CBOC,NW0117280299_0033190063,41740,78661,UA,10315862,(760) 945-6011,NO,(760) 643-2000
-13480691.72,4713309.723,49,VETERANS AFFAIRS SIERRA FOOTHILLS OUTPATIENT CLINIC,11985 HERITAGE OAK PLACE,SUITE 100,AUBURN,CA,95603,2461,PLACER,6061,ON THE WEST SIDE OF HERITAGE OAK PLACE 02 MILES SOUTH OF THE BELL ROAD AND HERITAGE OAK PLACE T-INTERSECTION,9/24/2007 0:00,PHONE,9/24/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,105590463,-121.0991141,38.9416,NAVTEQ,2006Q4,ONENTITY,YES,TGS,654GA,586,3/31/2007 0:00,21,1,L,654,A,6/1/1998 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_CA_0601,CBOC,NW0121098977_0038941372,40900,77068,UA,10315804,(530) 886-1376,NO,(530) 889-0872
-10377359.09,5334393.475,50,MASON CITY VETERANS AFFAIRS OUTPATIENT CLINIC,520 SOUTH PIERCE AVENUE,NOT AVAILABLE,MASON CITY,IA,50401,2749,CERRO GORDO,19033,LOCATED ON THE WEST SIDE OF SOUTH PIERCE AVENUE ABOUT 05 MILES NORTH OF THE 6TH STREET SW AND SOUTH PIERCE AVENUE INTERSECTION,9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,125692936,-93.2214028,43.1471304,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,636GC,356,3/31/2007 0:00,23,1,L,636,A,7/1/1995 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_IA_1904,CBOC,NW0093260785_0043159936,32380,N/A,RA,10315754,(515) 699-5761,NO,(641) 421-8077
-10093870.34,5235042.957,51,DUBUQUE VETERAN AFFAIRS COMMUNITY-BASED OUTPATIENT CLINIC,250 MERCY DRIVE,SUITE 106 MERCY MEDICAL CENTER,DUBUQUE,IA,52001,7320,DUBUQUE,19061,LOCATED ON THE NW SIDE OF MERCY DRIVE ABOUT 07 MILES SW OF THE MAZZUCHELLI STREET AND MERCY DRIVE T-INTERSECTION,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,125658767,-90.67478,42.49251,NAVTEQ,2006Q4,ONENTITY,YES,TGS,636GJ,716,3/31/2007 0:00,23,1,L,636,A,6/15/1999 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_IA_1901,CBOC,NW0090673966_0042492876,20220,24823,UA,10315758,(563) 589-9900,NO,(563) 589-8899
-13085863.16,4009979.37,52,CORONA VETERANS CENTER,800 MAGNOLIA AVENUE,SUITE 110,CORONA,CA,92879,3123,RIVERSIDE,6065,"SE SIDE OF MAGNOLIA AVENUE, 16 MILES SW OF FULLERTON AVENUE",9/21/2007 0:00,PHONE,9/21/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,24378812,-117.5523088,33.8597051,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,0611V,967,3/31/2007 0:00,22,1,L,605,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_CA_0642,VCTR,NW0117552442_0033859834,40140,75340,UA,10315188,(909) 734-0063,NO,(951) 734-0525
-10251769.13,5908059.384,53,DULUTH VETERANS CENTER,405 EAST SUPERIOR STREET,NOT AVAILABLE,DULUTH,MN,55802,2240,SAINT LOUIS,27137,"LOCATED NW SIDE OF EAST SUPERIOR STREET, APPROXIMATELY 03 MILE NE OF NORTH 4TH AVENUE E",9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,116450184,-92.093209,46.7912027,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,0429V,931,3/31/2007 0:00,23,1,L,618,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_MN_2708,VCTR,NW0092093132_0046791003,20260,24850,UA,10314923,(218) 723-8212,NO,(218) 722-8654
-9089438.925,3546276.199,54,JACKSONVILLE VETERANS CENTER,300 EAST STATE STREET,NOT AVAILABLE,JACKSONVILLE,FL,32202,2789,DUVAL,12031,SE CORNER OF EAST STATE STREET AND NORTH MARKET STREET,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,23024549,-81.6518191,30.3318377,NAVTEQ,2006Q4,ONENTITY,YES,TGS,0305V,880,3/31/2007 0:00,8,1,L,573,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_FL_1205,VCTR,NW0081652295_0030332027,27260,42346,UA,10315115,(904) 232-3167,NO,(904) 232-3621
-12952617.3,3994712.137,55,LOMA LINDA UNIVERSITY HEALTHCARE AND VETERANS AFFAIRS HEALTH CLINIC PALM DESERT,41865 BOARDWALK,SUITE 103,PALM DESERT,CA,92211,9031,RIVERSIDE,6065,"WEST SIDE OF BOARDWALK, 05 NORTH OF SAINT JAMES PLACE",9/21/2007 0:00,PHONE,9/21/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,24404680,-116.3553409,33.745741,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,605GC,605,3/31/2007 0:00,22,1,C,605,A,1/6/1999 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_CA_0636,CBOC,NW0116355164_0033745534,40140,41347,UA,10315639,(760) 341-5622,NO,(760) 341-5570
-10096969.47,4278147.283,56,JONESBORO COMMUNITY BASED OUTPATIENT CLINIC,223 EAST JACKSON AVENUE,SAINT BERNARDS HOSPITAL,JONESBORO,AR,72401,3119,CRAIGHEAD,5031,LOCATED ON THE SOUTH SIDE OF THE INTERSECTION OF EAST STREET AND EAST JACKSON AVENUE,9/24/2007 0:00,PHONE,10/1/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,705105994,-90.70262,35.8365,NAVTEQ,2006Q4,ONENTITY,YES,TGS,614GB,263,3/31/2007 0:00,9,1,C,614,A,12/1/1998 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_AR_0501,CBOC,NW0090703730_0035837363,27860,43345,UA,10315672,(870) 931-0839,NO,(870) 972-0063
-12214463.22,3873139.562,57,SAFFORD COMMUNITY-BASED OUTPATIENT CLINIC,711 SOUTH 14TH AVENUE,BUREAU OF LAND MANAGEMENT,SAFFORD,AZ,85546,N/A,GRAHAM,4009,"ENTRANCE IS LOCATED ON THE EAST SIDE OF SOUTH 14TH AVENUE, ABOUT 11 MILES NE FROM WEST 8TH STREET",9/24/2007 0:00,PHONE,9/24/2007 0:00,MANUAL,62149,OTHER OUTPATIENTRANCE CARE CENTERS,85437256,-109.72439,32.8328576,NAVTEQ,2006Q4,BLOCKFACE,NO,TGS,678GD,507,3/31/2007 0:00,18,1,L,678,A,4/30/1999 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_AZ_0401,CBOC,NW0109724536_0032829528,40940,77095,RA,10315919,(520) 428-4924,NO,(520) 629-4900
-13564470.01,4829960.996,58,VETERANS AFFAIRS CHICO COMMUNITY-BASED OUTPATIENT CLINIC,280 COHASSET ROAD,NOT AVAILABLE,CHICO,CA,95926,2210,BUTTE,6007,NW CORNER OF PARMAC ROAD AND COHASSET ROAD,9/21/2007 0:00,PHONE,9/21/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,105520304,-121.8517073,39.7519463,NAVTEQ,2006Q4,ONENTITY,YES,TGS,612GG,576,3/31/2007 0:00,21,1,L,612,A,9/1/1998 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_CA_0601,CBOC,NW0121851772_0039751837,17020,16318,UA,10315661,(530) 879-5025,NO,(530) 879-5000
-13584907.54,4575773.278,59,CONCORD VETERANS CENTER,1899 CLAYTON ROAD,SUITE 140,CONCORD,CA,94520,2541,CONTRA COSTA,6013,ON THE NORTH SIDE OF CLAYTON ROAD 07 MILES WEST OF THE GALINDO STREET AND CLAYTON ROAD INTERSECTION,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,23646124,-122.0353008,37.9741398,NAVTEQ,2006Q4,ONENTITY,YES,TGS,0602V,962,3/31/2007 0:00,21,1,L,612,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_CA_0611,VCTR,NW0122034935_0037974098,41860,19504,UA,10315183,(925) 680-0410,NO,(925) 680-4526
-13333752.87,4407547.714,60,FRESNO VETERANS AFFAIRS CENTRAL CALIFORNIA HEALTH CARE SYSTEM VETERANS AFFAIRS MEDICAL CENTER,2615 EAST CLINTON AVENUE,NOT AVAILABLE,FRESNO,CA,93703,2223,FRESNO,6019,LOCATED ON THE NORTH SIDE OF EAST CLINTON AVENUE 005 MILE EAST OF NORTH FRESNO STREET,9/21/2007 0:00,PHONE,9/21/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,38091993,-119.77914,36.77325,NAVTEQ,2006Q4,ONENTITY,YES,TGS,570,566,3/31/2007 0:00,21,1,V,N/A,A,3/19/1950 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_CA_0616,VAMC,NW0119780155_0036772437,23420,31843,UA,10315538,(559) 228-6903,NO,(559) 225-6100
-11717929.98,4868420.176,61,BOULDER VETERANS CENTER,2336 CANYON BOULEVARD,SUITE 103,BOULDER,CO,80302,5653,BOULDER,8013,LOCATED ON THE SOUTH SIDE OF CANYON BOULEVARD 005 MILES WEST OF THE INTERSECTION OF FOLSOM STREET AND CANYON BOULEVARD,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,20782704,-105.263956,40.0170495,NAVTEQ,2006Q4,ONENTITY,YES,TGS,0527V,958,3/31/2007 0:00,19,1,L,554,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_CO_0802,VCTR,NW0105264104_0040017162,14500,9298,UA,10315181,(303) 449-3907,NO,(303) 440-7306
-11668179.85,4697720.603,62,COLORADO SPRINGS VETERANS CENTER,416 EAST COLORADO AVENUE,NOT AVAILABLE,COLORADO SPRINGS,CO,80903,3685,EL PASO,8041,LOCATED ON THE NORTH SIDE OF EAST COLORADO AVENUE 005 MILE EAST OF THE INTERSECTION OF EAST COLORADO AND SOUTH WAHSATCH AVENUE,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,124048431,-104.817043,38.8325955,NAVTEQ,2006Q4,ONENTITY,YES,TGS,0525V,957,3/31/2007 0:00,19,1,L,554,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_CO_0805,VCTR,NW0104817079_0038832440,17820,18856,UA,10315180,(719) 632-7571,NO,(719) 471-9992
-11669784.03,4698087.03,63,COLORADO SPRINGS VETERANS AFFAIRS CLINIC,25 NORTH SPRUCE STREET,NOT AVAILABLE,COLORADO SPRINGS,CO,80905,1436,EL PASO,8041,LOCATED ON THE SOUTH SIDE OF WEST KIOWA STREET 06 MILES EAST OF NORTH SPRUCE STREET,9/24/2007 0:00,PHONE,9/24/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,19343058,-104.8314536,38.8351596,NAVTEQ,2006Q4,ONENTITY,YES,TGS,554GE,528,3/31/2007 0:00,19,1,L,554,A,4/15/1990 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_CO_0805,CBOC,NW0104832323_0038834613,17820,18856,UA,10315491,(719) 327-5669,NO,(800) 278-3883
-11703838.51,4824868.635,64,LAKEWOOD VETERANS AFFAIRS OUTPATIENT CLINIC,155 VAN GORDON STREET,SUITE 395,LAKEWOOD,CO,80228,1709,JEFFERSON,8059,"LOCATED ON THE NW SIDE OF VAN GORDON STREET, 17 MILES S/SW OF WEST 2ND PLACE",9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,20807619,-105.1373702,39.7167673,NAVTEQ,2006Q4,ONENTITY,YES,TGS,554GC,1037,3/31/2007 0:00,19,1,V,554,A,2/20/2001 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_CO_0807,CBOC,NW0105135819_0039717104,19740,23527,UA,10315489,(303) 914-2682,NO,(303) 914-2680
-12990718.73,5412054.669,65,CALDWELL VETERANS AFFAIRS CLINIC,120 EAST PINE STREET,NOT AVAILABLE,CALDWELL,ID,83605,4836,CANYON,16027,SOUTH SIDE OF EAST PINE STREET BETWEEN SOUTH KIMBALL AVENUE AND ELLIS AVENUE,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,87018848,-116.6976119,43.6540103,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,531GF,1209,3/31/2007 0:00,20,1,V,531,A,3/5/2007 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_ID_1601,CBOC,NW0116697744_0043654163,14260,60976,UA,10315048,N/A,NO,(208) 454-4820
-13027063.89,5847079.497,66,LEWISTON VETERANS AFFAIRS COMMUNITY-BASED OUTPATIENT CLINIC,627 6TH AVENUE,NOT AVAILABLE,LEWISTON,ID,83501,2424,NEZ PERCE,16069,NORTH SIDE OF 6TH AVENUE BETWEEN 6TH STREET AND 7TH STREET,9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,86974517,-117.024106,46.4148451,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,687GB,554,3/31/2007 0:00,20,1,L,687,A,7/1/1992 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_ID_1601,CBOC,NW0117024263_0046414637,30300,49312,UA,10315003,(208) 798-8652,NO,(208) 746-7784
-8256666.664,4974422.488,67,NEWARK VETERANS AFFAIRS COMMUNITY BASED OUTPATIENT CLINIC,20 WASHINGTON PLACE,SUITE 303,NEWARK,NJ,7102,3110,ESSEX,34013,"ENTRANCE IS LOCATED ON THE SOUTH SIDE OF WASHINGTON PLACE, BETWEEN HALSEY STREET AND WASHINGTON STREET",9/28/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENTRANCE CARE CENTERS,21804316,-74.1708986,40.7424193,NAVTEQ,2006Q4,ONENTITY,YES,TGS,561GG,1160,3/31/2007 0:00,3,1,L,561,A,8/1/2000 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_NJ_3410,CBOC,NW0074173352_0040737802,35620,63217,UA,10315513,(973) 622-4815,NO,(973) 645-1441
-8481058.85,4967126.021,68,GOOD SAMARITAN REGIONAL MEDICAL CENTER VETERANS CLINIC,700 SCHUYLKILL MANOR ROAD,SUITE 6,POTTSVILLE,PA,17901,3849,SCHUYLKILL,42107,LOCATED ON THE WEST SIDE OF SCHULYKILL MANOR ROAD APPROXIMATELY 005 MILES NORTH OF THE INTERSECTION OF EAST NORWEGIAN STREET AND SCHULKILL MANOR ROAD,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,115898628,-76.1866479,40.6927403,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,595GB,121,3/31/2007 0:00,4,2,C,595,A,4/1/1998 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_PA_4217,CBOC,NW0076183296_0040696143,39060,71776,RA,10315618,(717) 621-4257,NO,(570) 621-4115
-8931833.346,3003032.221,69,PEMBROKE PINES VETERANS AFFAIRS COMMUNITY BASED OUTPATIENT CLINIC,7369 SHERIDAN STREET,VETERANS AFFAIRS CLINIC SUITE 102,HOLLYWOOD,FL,33024,2776,BROWARD,12011,LOCATED ON THE NE CORNER OF NW 74TH AVENUE AND SHERIDAN STREET,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,127627288,-80.2360241,26.0318983,NAVTEQ,2006Q4,ONENTITY,YES,TGS,546GD,236,3/31/2007 0:00,8,1,L,546,A,7/1/1998 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_FL_1223,CBOC,NW0080235546_0026031499,33100,56602,UA,10315452,(954) 894-6670,NO,(954) 894-1668
